order_id,customer_id,order_date,status,item_id,product_id,quantity,product_name,category,unit_price,customer_name,email,city,registration_date,revenue
164,52,2024-07-20,completed,403,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Dalal Abu-Rumman,dalal.aburumman@email.com,Amman,2024-04-10,32.0
164,52,2024-07-20,completed,404,18,1,Designing Data-Intensive Apps,Books,62.0,Dalal Abu-Rumman,dalal.aburumman@email.com,Amman,2024-04-10,62.0
165,54,2024-07-21,completed,405,9,2,Wool Scarf,Clothing,25.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,50.0
165,54,2024-07-21,completed,406,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,22.0
165,54,2024-07-21,completed,407,30,1,Mansaf Spice Kit,Food & Beverage,15.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,15.0
167,58,2024-07-23,completed,410,4,1,Mechanical Keyboard,Electronics,89.0,Iman Al-Masalmeh,iman.masalmeh@email.com,Madaba,2024-05-28,89.0
167,58,2024-07-23,completed,411,16,2,Introduction to Algorithms,Books,85.0,Iman Al-Masalmeh,iman.masalmeh@email.com,Madaba,2024-05-28,170.0
167,58,2024-07-23,completed,412,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Iman Al-Masalmeh,iman.masalmeh@email.com,Madaba,2024-05-28,18.0
168,60,2024-07-24,completed,413,2,1,USB-C Charging Cable,Electronics,8.5,Tahani Toubasi,tahani.toubasi@email.com,Zarqa,2024-06-14,8.5
168,60,2024-07-24,completed,414,21,1,Yoga Mat,Sports,28.0,Tahani Toubasi,tahani.toubasi@email.com,Zarqa,2024-06-14,28.0
169,61,2024-07-25,processing,415,5,1,Webcam HD 1080p,Electronics,55.0,Nasr Rabadi,nasr.rabadi@email.com,Irbid,2024-06-22,55.0
169,61,2024-07-25,processing,416,14,1,Kitchen Knife Set,Home & Garden,65.0,Nasr Rabadi,nasr.rabadi@email.com,Irbid,2024-06-22,65.0
169,61,2024-07-25,processing,417,28,2,Medjool Dates 1kg,Food & Beverage,32.0,Nasr Rabadi,nasr.rabadi@email.com,Irbid,2024-06-22,64.0
170,62,2024-07-26,completed,418,8,1,Running Shoes,Clothing,78.0,Wafa Al-Harahsheh,wafa.harahsheh@email.com,Amman,2024-07-01,78.0
170,62,2024-07-26,completed,419,25,1,Sports Water Bottle,Sports,14.0,Wafa Al-Harahsheh,wafa.harahsheh@email.com,Amman,2024-07-01,14.0
171,3,2024-08-01,completed,420,10,1,Leather Belt,Clothing,30.0,Omar Khalifeh,omar.khalifeh@email.com,Zarqa,2023-02-03,30.0
171,3,2024-08-01,completed,421,19,1,The Pragmatic Programmer,Books,48.0,Omar Khalifeh,omar.khalifeh@email.com,Zarqa,2023-02-03,48.0
171,3,2024-08-01,completed,422,29,1,Za'atar Spice Mix 250g,Food & Beverage,9.5,Omar Khalifeh,omar.khalifeh@email.com,Zarqa,2023-02-03,9.5
172,6,2024-08-02,shipped,423,6,2,Cotton T-Shirt,Clothing,18.0,Rania Al-Khatib,rania.khatib@email.com,Aqaba,2023-03-01,36.0
172,6,2024-08-02,shipped,424,12,1,LED Desk Lamp,Home & Garden,42.0,Rania Al-Khatib,rania.khatib@email.com,Aqaba,2023-03-01,42.0
173,8,2024-08-03,completed,425,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Noor Al-Jabari,noor.jabari@email.com,Madaba,2023-03-20,45.0
173,8,2024-08-03,completed,426,17,1,Python Data Science Handbook,Books,55.0,Noor Al-Jabari,noor.jabari@email.com,Madaba,2023-03-20,55.0
173,8,2024-08-03,completed,427,22,2,Resistance Band Set,Sports,19.0,Noor Al-Jabari,noor.jabari@email.com,Madaba,2023-03-20,38.0
174,11,2024-08-04,completed,428,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Sami Al-Rawashdeh,sami.rawashdeh@email.com,Zarqa,2023-04-18,32.0
174,11,2024-08-04,completed,429,20,1,Clean Code,Books,42.0,Sami Al-Rawashdeh,sami.rawashdeh@email.com,Zarqa,2023-04-18,42.0
176,17,2024-08-06,completed,433,7,1,Denim Jeans,Clothing,52.0,Waleed Shraideh,waleed.shraideh@email.com,Salt,2023-06-10,52.0
176,17,2024-08-06,completed,434,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Waleed Shraideh,waleed.shraideh@email.com,Salt,2023-06-10,24.0
177,20,2024-08-07,processing,435,4,2,Mechanical Keyboard,Electronics,89.0,Samar Ababneh,samar.ababneh@email.com,Amman,2023-07-03,178.0
177,20,2024-08-07,processing,436,11,1,Ceramic Plant Pot,Home & Garden,15.0,Samar Ababneh,samar.ababneh@email.com,Amman,2023-07-03,15.0
177,20,2024-08-07,processing,437,30,1,Mansaf Spice Kit,Food & Beverage,15.0,Samar Ababneh,samar.ababneh@email.com,Amman,2023-07-03,15.0
178,23,2024-08-08,completed,438,2,1,USB-C Charging Cable,Electronics,8.5,Basil Malkawi,basil.malkawi@email.com,Irbid,2023-07-28,8.5
178,23,2024-08-08,completed,439,18,1,Designing Data-Intensive Apps,Books,62.0,Basil Malkawi,basil.malkawi@email.com,Irbid,2023-07-28,62.0
179,26,2024-08-09,completed,440,5,1,Webcam HD 1080p,Electronics,55.0,Asma Qudah,asma.qudah@email.com,Amman,2023-08-22,55.0
179,26,2024-08-09,completed,441,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Asma Qudah,asma.qudah@email.com,Amman,2023-08-22,22.0
179,26,2024-08-09,completed,442,26,3,Arabic Coffee Blend 500g,Food & Beverage,18.0,Asma Qudah,asma.qudah@email.com,Amman,2023-08-22,54.0
180,29,2024-08-10,shipped,443,8,1,Running Shoes,Clothing,78.0,Rashid Al-Ajlouni,rashid.ajlouni@email.com,Amman,2023-09-18,78.0
180,29,2024-08-10,shipped,444,23,1,Jump Rope,Sports,12.0,Rashid Al-Ajlouni,rashid.ajlouni@email.com,Amman,2023-09-18,12.0
181,31,2024-08-11,completed,445,10,1,Leather Belt,Clothing,30.0,Ayman Daradkeh,ayman.daradkeh@email.com,Unknown,2023-10-03,30.0
181,31,2024-08-11,completed,446,16,2,Introduction to Algorithms,Books,85.0,Ayman Daradkeh,ayman.daradkeh@email.com,Unknown,2023-10-03,170.0
181,31,2024-08-11,completed,447,21,1,Yoga Mat,Sports,28.0,Ayman Daradkeh,ayman.daradkeh@email.com,Unknown,2023-10-03,28.0
182,34,2024-08-12,completed,448,6,1,Cotton T-Shirt,Clothing,18.0,Suha Masarweh,suha.masarweh@email.com,Aqaba,2023-10-28,18.0
182,34,2024-08-12,completed,449,28,1,Medjool Dates 1kg,Food & Beverage,32.0,Suha Masarweh,suha.masarweh@email.com,Aqaba,2023-10-28,32.0
184,39,2024-08-14,completed,452,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Tamer Zu'bi,tamer.zubi@email.com,Amman,2023-12-10,32.0
184,39,2024-08-14,completed,453,25,1,Sports Water Bottle,Sports,14.0,Tamer Zu'bi,tamer.zubi@email.com,Amman,2023-12-10,14.0
185,41,2024-08-15,completed,454,9,1,Wool Scarf,Clothing,25.0,Osama Louzi,osama.louzi@email.com,Zarqa,2024-01-05,25.0
185,41,2024-08-15,completed,455,19,2,The Pragmatic Programmer,Books,48.0,Osama Louzi,osama.louzi@email.com,Zarqa,2024-01-05,96.0
185,41,2024-08-15,completed,456,29,1,Za'atar Spice Mix 250g,Food & Beverage,9.5,Osama Louzi,osama.louzi@email.com,Zarqa,2024-01-05,9.5
186,44,2024-08-16,processing,457,7,1,Denim Jeans,Clothing,52.0,Maysoon Al-Qadi,maysoon.qadi@email.com,Aqaba,2024-02-01,52.0
186,44,2024-08-16,processing,458,12,1,LED Desk Lamp,Home & Garden,42.0,Maysoon Al-Qadi,maysoon.qadi@email.com,Aqaba,2024-02-01,42.0
187,46,2024-08-17,completed,459,4,1,Mechanical Keyboard,Electronics,89.0,Shireen Khasawneh,shireen.khasawneh@email.com,Amman,2024-02-18,89.0
187,46,2024-08-17,completed,460,17,1,Python Data Science Handbook,Books,55.0,Shireen Khasawneh,shireen.khasawneh@email.com,Amman,2024-02-18,55.0
187,46,2024-08-17,completed,461,22,1,Resistance Band Set,Sports,19.0,Shireen Khasawneh,shireen.khasawneh@email.com,Amman,2024-02-18,19.0
188,48,2024-08-18,shipped,462,2,2,USB-C Charging Cable,Electronics,8.5,Lubna Al-Hawari,lubna.hawari@email.com,Madaba,2024-03-10,17.0
188,48,2024-08-18,shipped,463,20,1,Clean Code,Books,42.0,Lubna Al-Hawari,lubna.hawari@email.com,Madaba,2024-03-10,42.0
189,51,2024-08-19,completed,464,5,1,Webcam HD 1080p,Electronics,55.0,Suhail Qtaishat,suhail.qtaishat@email.com,Zarqa,2024-04-02,55.0
189,51,2024-08-19,completed,465,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Suhail Qtaishat,suhail.qtaishat@email.com,Zarqa,2024-04-02,48.0
189,51,2024-08-19,completed,466,24,2,Dumbbell Pair 5kg,Sports,35.0,Suhail Qtaishat,suhail.qtaishat@email.com,Zarqa,2024-04-02,70.0
190,53,2024-08-20,completed,467,8,1,Running Shoes,Clothing,78.0,Hazem Maayta,hazem.maayta@email.com,Irbid,2024-04-18,78.0
190,53,2024-08-20,completed,468,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Hazem Maayta,hazem.maayta@email.com,Irbid,2024-04-18,24.0
192,57,2024-08-22,completed,472,6,1,Cotton T-Shirt,Clothing,18.0,Rafiq Ghawanmeh,rafiq.ghawanmeh@email.com,Salt,2024-05-20,18.0
192,57,2024-08-22,completed,473,18,1,Designing Data-Intensive Apps,Books,62.0,Rafiq Ghawanmeh,rafiq.ghawanmeh@email.com,Salt,2024-05-20,62.0
193,59,2024-08-23,completed,474,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Kamal Sarhan,kamal.sarhan@email.com,Amman,2024-06-05,45.0
193,59,2024-08-23,completed,475,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Kamal Sarhan,kamal.sarhan@email.com,Amman,2024-06-05,22.0
193,59,2024-08-23,completed,476,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Kamal Sarhan,kamal.sarhan@email.com,Amman,2024-06-05,18.0
194,61,2024-08-24,processing,477,3,2,Portable Power Bank 10000mAh,Electronics,32.0,Nasr Rabadi,nasr.rabadi@email.com,Irbid,2024-06-22,64.0
194,61,2024-08-24,processing,478,23,1,Jump Rope,Sports,12.0,Nasr Rabadi,nasr.rabadi@email.com,Irbid,2024-06-22,12.0
195,63,2024-08-25,completed,479,9,1,Wool Scarf,Clothing,25.0,Jalal Theibat,jalal.theibat@email.com,Unknown,2024-07-10,25.0
195,63,2024-08-25,completed,480,16,1,Introduction to Algorithms,Books,85.0,Jalal Theibat,jalal.theibat@email.com,Unknown,2024-07-10,85.0
195,63,2024-08-25,completed,481,21,2,Yoga Mat,Sports,28.0,Jalal Theibat,jalal.theibat@email.com,Unknown,2024-07-10,56.0
196,64,2024-08-26,completed,482,7,1,Denim Jeans,Clothing,52.0,Kholoud Bani-Ata,kholoud.baniata@email.com,Aqaba,2024-07-18,52.0
196,64,2024-08-26,completed,483,28,1,Medjool Dates 1kg,Food & Beverage,32.0,Kholoud Bani-Ata,kholoud.baniata@email.com,Aqaba,2024-07-18,32.0
197,2,2024-09-01,completed,484,4,1,Mechanical Keyboard,Electronics,89.0,Fatima Al-Husseini,fatima.husseini@email.com,Irbid,2023-01-22,89.0
197,2,2024-09-01,completed,485,19,1,The Pragmatic Programmer,Books,48.0,Fatima Al-Husseini,fatima.husseini@email.com,Irbid,2023-01-22,48.0
197,2,2024-09-01,completed,486,25,1,Sports Water Bottle,Sports,14.0,Fatima Al-Husseini,fatima.husseini@email.com,Irbid,2023-01-22,14.0
198,5,2024-09-02,shipped,487,2,1,USB-C Charging Cable,Electronics,8.5,Khaled Nasser,khaled.nasser@email.com,Unknown,2023-02-18,8.5
198,5,2024-09-02,shipped,488,14,2,Kitchen Knife Set,Home & Garden,65.0,Khaled Nasser,khaled.nasser@email.com,Unknown,2023-02-18,130.0
199,9,2024-09-03,completed,489,5,1,Webcam HD 1080p,Electronics,55.0,Tariq Obeidat,tariq.obeidat@email.com,Amman,2023-04-02,55.0
199,9,2024-09-03,completed,490,12,1,LED Desk Lamp,Home & Garden,42.0,Tariq Obeidat,tariq.obeidat@email.com,Amman,2023-04-02,42.0
199,9,2024-09-03,completed,491,29,1,Za'atar Spice Mix 250g,Food & Beverage,9.5,Tariq Obeidat,tariq.obeidat@email.com,Amman,2023-04-02,9.5
200,12,2024-09-04,completed,492,8,1,Running Shoes,Clothing,78.0,Dina Qasem,dina.qasem@email.com,Unknown,2023-04-25,78.0
200,12,2024-09-04,completed,493,20,1,Clean Code,Books,42.0,Dina Qasem,dina.qasem@email.com,Unknown,2023-04-25,42.0
202,18,2024-09-06,completed,497,6,1,Cotton T-Shirt,Clothing,18.0,Lina Al-Omari,lina.omari@email.com,Unknown,2023-06-18,18.0
202,18,2024-09-06,completed,498,22,1,Resistance Band Set,Sports,19.0,Lina Al-Omari,lina.omari@email.com,Unknown,2023-06-18,19.0
203,21,2024-09-07,processing,499,1,2,Wireless Bluetooth Earbuds,Electronics,45.0,Hassan Smadi,hassan.smadi@email.com,Zarqa,2023-07-12,90.0
203,21,2024-09-07,processing,500,11,1,Ceramic Plant Pot,Home & Garden,15.0,Hassan Smadi,hassan.smadi@email.com,Zarqa,2023-07-12,15.0
203,21,2024-09-07,processing,501,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Hassan Smadi,hassan.smadi@email.com,Zarqa,2023-07-12,24.0
204,24,2024-09-08,completed,502,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Reem Gharaibeh,reem.gharaibeh@email.com,Unknown,2023-08-05,32.0
204,24,2024-09-08,completed,503,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Reem Gharaibeh,reem.gharaibeh@email.com,Unknown,2023-08-05,48.0
205,27,2024-09-09,completed,504,9,1,Wool Scarf,Clothing,25.0,Zaid Al-Momani,zaid.momani@email.com,Salt,2023-09-01,25.0
205,27,2024-09-09,completed,505,18,1,Designing Data-Intensive Apps,Books,62.0,Zaid Al-Momani,zaid.momani@email.com,Salt,2023-09-01,62.0
205,27,2024-09-09,completed,506,30,2,Mansaf Spice Kit,Food & Beverage,15.0,Zaid Al-Momani,zaid.momani@email.com,Salt,2023-09-01,30.0
206,30,2024-09-10,shipped,507,7,1,Denim Jeans,Clothing,52.0,Nisreen Bakri,nisreen.bakri@email.com,Zarqa,2023-09-25,52.0
206,30,2024-09-10,shipped,508,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Nisreen Bakri,nisreen.bakri@email.com,Zarqa,2023-09-25,22.0
207,32,2024-09-11,completed,509,4,2,Mechanical Keyboard,Electronics,89.0,Ghada Nsour,ghada.nsour@email.com,Irbid,2023-10-12,178.0
207,32,2024-09-11,completed,510,20,1,Clean Code,Books,42.0,Ghada Nsour,ghada.nsour@email.com,Irbid,2023-10-12,42.0
207,32,2024-09-11,completed,511,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Ghada Nsour,ghada.nsour@email.com,Irbid,2023-10-12,18.0
208,35,2024-09-12,completed,512,2,1,USB-C Charging Cable,Electronics,8.5,Raed Habashneh,raed.habashneh@email.com,Salt,2023-11-05,8.5
208,35,2024-09-12,completed,513,23,1,Jump Rope,Sports,12.0,Raed Habashneh,raed.habashneh@email.com,Salt,2023-11-05,12.0
210,40,2024-09-14,completed,517,8,1,Running Shoes,Clothing,78.0,Huda Al-Karaki,huda.karaki@email.com,Irbid,2023-12-18,78.0
210,40,2024-09-14,completed,518,21,1,Yoga Mat,Sports,28.0,Huda Al-Karaki,huda.karaki@email.com,Irbid,2023-12-18,28.0
211,43,2024-09-15,completed,519,10,1,Leather Belt,Clothing,30.0,Bilal Faouri,bilal.faouri@email.com,Unknown,2024-01-22,30.0
211,43,2024-09-15,completed,520,14,2,Kitchen Knife Set,Home & Garden,65.0,Bilal Faouri,bilal.faouri@email.com,Unknown,2024-01-22,130.0
211,43,2024-09-15,completed,521,25,1,Sports Water Bottle,Sports,14.0,Bilal Faouri,bilal.faouri@email.com,Unknown,2024-01-22,14.0
212,45,2024-09-16,processing,522,6,1,Cotton T-Shirt,Clothing,18.0,Wael Bani-Hani,wael.banihani@email.com,Salt,2024-02-10,18.0
212,45,2024-09-16,processing,523,29,1,Za'atar Spice Mix 250g,Food & Beverage,9.5,Wael Bani-Hani,wael.banihani@email.com,Salt,2024-02-10,9.5
213,48,2024-09-17,completed,524,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Lubna Al-Hawari,lubna.hawari@email.com,Madaba,2024-03-10,45.0
213,48,2024-09-17,completed,525,19,1,The Pragmatic Programmer,Books,48.0,Lubna Al-Hawari,lubna.hawari@email.com,Madaba,2024-03-10,48.0
213,48,2024-09-17,completed,526,12,2,LED Desk Lamp,Home & Garden,42.0,Lubna Al-Hawari,lubna.hawari@email.com,Madaba,2024-03-10,84.0
214,50,2024-09-18,shipped,527,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Eman Shdeifat,eman.shdeifat@email.com,Amman,2024-03-25,32.0
214,50,2024-09-18,shipped,528,24,1,Dumbbell Pair 5kg,Sports,35.0,Eman Shdeifat,eman.shdeifat@email.com,Amman,2024-03-25,35.0
215,52,2024-09-19,completed,529,9,2,Wool Scarf,Clothing,25.0,Dalal Abu-Rumman,dalal.aburumman@email.com,Amman,2024-04-10,50.0
215,52,2024-09-19,completed,530,17,1,Python Data Science Handbook,Books,55.0,Dalal Abu-Rumman,dalal.aburumman@email.com,Amman,2024-04-10,55.0
215,52,2024-09-19,completed,531,22,1,Resistance Band Set,Sports,19.0,Dalal Abu-Rumman,dalal.aburumman@email.com,Amman,2024-04-10,19.0
216,54,2024-09-20,completed,532,7,1,Denim Jeans,Clothing,52.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,52.0
216,54,2024-09-20,completed,533,30,1,Mansaf Spice Kit,Food & Beverage,15.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,15.0
218,58,2024-09-22,completed,537,2,1,USB-C Charging Cable,Electronics,8.5,Iman Al-Masalmeh,iman.masalmeh@email.com,Madaba,2024-05-28,8.5
218,58,2024-09-22,completed,538,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Iman Al-Masalmeh,iman.masalmeh@email.com,Madaba,2024-05-28,48.0
219,60,2024-09-23,completed,539,5,1,Webcam HD 1080p,Electronics,55.0,Tahani Toubasi,tahani.toubasi@email.com,Zarqa,2024-06-14,55.0
219,60,2024-09-23,completed,540,18,2,Designing Data-Intensive Apps,Books,62.0,Tahani Toubasi,tahani.toubasi@email.com,Zarqa,2024-06-14,124.0
219,60,2024-09-23,completed,541,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Tahani Toubasi,tahani.toubasi@email.com,Zarqa,2024-06-14,22.0
220,62,2024-09-24,processing,542,8,1,Running Shoes,Clothing,78.0,Wafa Al-Harahsheh,wafa.harahsheh@email.com,Amman,2024-07-01,78.0
220,62,2024-09-24,processing,543,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Wafa Al-Harahsheh,wafa.harahsheh@email.com,Amman,2024-07-01,18.0
221,65,2024-09-25,completed,544,10,1,Leather Belt,Clothing,30.0,Nayef Zu'mot,nayef.zumot@email.com,Amman,2024-07-25,30.0
221,65,2024-09-25,completed,545,20,1,Clean Code,Books,42.0,Nayef Zu'mot,nayef.zumot@email.com,Amman,2024-07-25,42.0
221,65,2024-09-25,completed,546,23,2,Jump Rope,Sports,12.0,Nayef Zu'mot,nayef.zumot@email.com,Amman,2024-07-25,24.0
222,66,2024-09-26,completed,547,6,1,Cotton T-Shirt,Clothing,18.0,Ahlam Bataineh,ahlam.bataineh@email.com,Salt,2024-08-02,18.0
222,66,2024-09-26,completed,548,28,1,Medjool Dates 1kg,Food & Beverage,32.0,Ahlam Bataineh,ahlam.bataineh@email.com,Salt,2024-08-02,32.0
223,1,2024-10-01,completed,549,1,2,Wireless Bluetooth Earbuds,Electronics,45.0,Ahmad Al-Masri,ahmad.masri@email.com,Amman,2023-01-15,90.0
223,1,2024-10-01,completed,550,16,1,Introduction to Algorithms,Books,85.0,Ahmad Al-Masri,ahmad.masri@email.com,Amman,2023-01-15,85.0
223,1,2024-10-01,completed,551,25,1,Sports Water Bottle,Sports,14.0,Ahmad Al-Masri,ahmad.masri@email.com,Amman,2023-01-15,14.0
224,4,2024-10-02,shipped,552,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Layla Abdallah,layla.abdallah@email.com,Amman,2023-02-10,32.0
224,4,2024-10-02,shipped,553,21,1,Yoga Mat,Sports,28.0,Layla Abdallah,layla.abdallah@email.com,Amman,2023-02-10,28.0
225,7,2024-10-03,completed,554,9,1,Wool Scarf,Clothing,25.0,Yousef Haddad,yousef.haddad@email.com,Salt,2023-03-12,25.0
225,7,2024-10-03,completed,555,14,1,Kitchen Knife Set,Home & Garden,65.0,Yousef Haddad,yousef.haddad@email.com,Salt,2023-03-12,65.0
225,7,2024-10-03,completed,556,29,2,Za'atar Spice Mix 250g,Food & Beverage,9.5,Yousef Haddad,yousef.haddad@email.com,Salt,2023-03-12,19.0
226,10,2024-10-04,completed,557,7,1,Denim Jeans,Clothing,52.0,Hana Suleiman,hana.suleiman@email.com,Irbid,2023-04-10,52.0
226,10,2024-10-04,completed,558,19,1,The Pragmatic Programmer,Books,48.0,Hana Suleiman,hana.suleiman@email.com,Irbid,2023-04-10,48.0
228,16,2024-10-06,completed,562,2,1,USB-C Charging Cable,Electronics,8.5,Mona Batayneh,mona.batayneh@email.com,Irbid,2023-06-01,8.5
228,16,2024-10-06,completed,563,17,1,Python Data Science Handbook,Books,55.0,Mona Batayneh,mona.batayneh@email.com,Irbid,2023-06-01,55.0
229,19,2024-10-07,processing,564,5,2,Webcam HD 1080p,Electronics,55.0,Ibrahim Jaradat,ibrahim.jaradat@email.com,Madaba,2023-06-25,110.0
229,19,2024-10-07,processing,565,22,1,Resistance Band Set,Sports,19.0,Ibrahim Jaradat,ibrahim.jaradat@email.com,Madaba,2023-06-25,19.0
229,19,2024-10-07,processing,566,11,1,Ceramic Plant Pot,Home & Garden,15.0,Ibrahim Jaradat,ibrahim.jaradat@email.com,Madaba,2023-06-25,15.0
230,22,2024-10-08,completed,567,8,1,Running Shoes,Clothing,78.0,Yasmin Al-Sharif,yasmin.sharif@email.com,Amman,2023-07-20,78.0
230,22,2024-10-08,completed,568,24,1,Dumbbell Pair 5kg,Sports,35.0,Yasmin Al-Sharif,yasmin.sharif@email.com,Amman,2023-07-20,35.0
231,25,2024-10-09,completed,569,10,1,Leather Belt,Clothing,30.0,Nidal Fraihat,nidal.fraihat@email.com,Aqaba,2023-08-14,30.0
231,25,2024-10-09,completed,570,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Nidal Fraihat,nidal.fraihat@email.com,Aqaba,2023-08-14,48.0
231,25,2024-10-09,completed,571,27,2,Jordanian Olive Oil 1L,Food & Beverage,24.0,Nidal Fraihat,nidal.fraihat@email.com,Aqaba,2023-08-14,48.0
232,28,2024-10-10,shipped,572,6,1,Cotton T-Shirt,Clothing,18.0,Jumana Tarawneh,jumana.tarawneh@email.com,Madaba,2023-09-10,18.0
232,28,2024-10-10,shipped,573,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Jumana Tarawneh,jumana.tarawneh@email.com,Madaba,2023-09-10,22.0
233,31,2024-10-11,completed,574,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Ayman Daradkeh,ayman.daradkeh@email.com,Unknown,2023-10-03,45.0
233,31,2024-10-11,completed,575,20,2,Clean Code,Books,42.0,Ayman Daradkeh,ayman.daradkeh@email.com,Unknown,2023-10-03,84.0
233,31,2024-10-11,completed,576,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Ayman Daradkeh,ayman.daradkeh@email.com,Unknown,2023-10-03,18.0
234,33,2024-10-12,completed,577,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Mahmoud Al-Azza,mahmoud.azza@email.com,Amman,2023-10-20,32.0
234,33,2024-10-12,completed,578,23,1,Jump Rope,Sports,12.0,Mahmoud Al-Azza,mahmoud.azza@email.com,Amman,2023-10-20,12.0
236,39,2024-10-14,completed,582,7,2,Denim Jeans,Clothing,52.0,Tamer Zu'bi,tamer.zubi@email.com,Amman,2023-12-10,104.0
236,39,2024-10-14,completed,583,16,1,Introduction to Algorithms,Books,85.0,Tamer Zu'bi,tamer.zubi@email.com,Amman,2023-12-10,85.0
237,42,2024-10-15,completed,584,4,1,Mechanical Keyboard,Electronics,89.0,Rula Shobaki,rula.shobaki@email.com,Amman,2024-01-14,89.0
237,42,2024-10-15,completed,585,21,1,Yoga Mat,Sports,28.0,Rula Shobaki,rula.shobaki@email.com,Amman,2024-01-14,28.0
237,42,2024-10-15,completed,586,25,2,Sports Water Bottle,Sports,14.0,Rula Shobaki,rula.shobaki@email.com,Amman,2024-01-14,28.0
238,44,2024-10-16,processing,587,2,1,USB-C Charging Cable,Electronics,8.5,Maysoon Al-Qadi,maysoon.qadi@email.com,Aqaba,2024-02-01,8.5
238,44,2024-10-16,processing,588,29,1,Za'atar Spice Mix 250g,Food & Beverage,9.5,Maysoon Al-Qadi,maysoon.qadi@email.com,Aqaba,2024-02-01,9.5
239,47,2024-10-17,completed,589,5,1,Webcam HD 1080p,Electronics,55.0,Adnan Rousan,adnan.rousan@email.com,Irbid,2024-03-01,55.0
239,47,2024-10-17,completed,590,14,1,Kitchen Knife Set,Home & Garden,65.0,Adnan Rousan,adnan.rousan@email.com,Irbid,2024-03-01,65.0
239,47,2024-10-17,completed,591,19,1,The Pragmatic Programmer,Books,48.0,Adnan Rousan,adnan.rousan@email.com,Irbid,2024-03-01,48.0
240,49,2024-10-18,shipped,592,8,1,Running Shoes,Clothing,78.0,Firas Dmour,firas.dmour@email.com,Unknown,2024-03-18,78.0
240,49,2024-10-18,shipped,593,30,2,Mansaf Spice Kit,Food & Beverage,15.0,Firas Dmour,firas.dmour@email.com,Unknown,2024-03-18,30.0
241,51,2024-10-19,completed,594,10,1,Leather Belt,Clothing,30.0,Suhail Qtaishat,suhail.qtaishat@email.com,Zarqa,2024-04-02,30.0
241,51,2024-10-19,completed,595,12,1,LED Desk Lamp,Home & Garden,42.0,Suhail Qtaishat,suhail.qtaishat@email.com,Zarqa,2024-04-02,42.0
241,51,2024-10-19,completed,596,22,1,Resistance Band Set,Sports,19.0,Suhail Qtaishat,suhail.qtaishat@email.com,Zarqa,2024-04-02,19.0
242,53,2024-10-20,completed,597,6,2,Cotton T-Shirt,Clothing,18.0,Hazem Maayta,hazem.maayta@email.com,Irbid,2024-04-18,36.0
242,53,2024-10-20,completed,598,17,1,Python Data Science Handbook,Books,55.0,Hazem Maayta,hazem.maayta@email.com,Irbid,2024-04-18,55.0
244,59,2024-10-22,completed,602,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Kamal Sarhan,kamal.sarhan@email.com,Amman,2024-06-05,32.0
244,59,2024-10-22,completed,603,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Kamal Sarhan,kamal.sarhan@email.com,Amman,2024-06-05,24.0
245,61,2024-10-23,completed,604,9,1,Wool Scarf,Clothing,25.0,Nasr Rabadi,nasr.rabadi@email.com,Irbid,2024-06-22,25.0
245,61,2024-10-23,completed,605,15,2,Cotton Bed Sheet Set,Home & Garden,48.0,Nasr Rabadi,nasr.rabadi@email.com,Irbid,2024-06-22,96.0
